url_length,domain_length,dot_count,hyphen_count,at_symbol,has_ip,https,digit_count,suspicious_words,subdomain_count,label
137,49,5,5,0,1,1,9,1,4,1
85,49,8,5,1,0,0,9,3,5,1
80,66,7,7,1,0,0,14,3,5,1
114,47,6,7,1,1,1,13,2,6,1
125,46,6,2,1,0,0,5,3,3,1
80,67,5,3,0,1,1,16,2,2,1
124,58,6,3,0,0,1,6,5,3,1
97,37,4,6,0,1,1,15,4,2,1
130,55,7,2,1,0,1,24,2,6,1
89,47,3,2,0,0,1,22,1,6,1
126,46,4,5,0,1,0,23,5,3,1
135,51,9,2,0,1,0,13,4,4,1
80,58,9,1,1,0,1,15,5,4,1
109,39,8,6,0,0,1,9,4,4,1
119,48,5,4,0,0,0,10,3,5,1
84,36,8,3,1,1,1,10,5,4,1
139,62,6,6,1,1,1,11,2,6,1
106,49,9,7,1,0,1,17,1,4,1
107,67,5,2,1,1,1,14,4,2,1
90,60,5,7,0,0,1,14,5,4,1
127,33,7,7,1,1,0,22,3,6,1
70,48,9,5,1,0,1,12,5,6,1
93,30,5,5,1,0,0,10,2,5,1
103,51,6,2,1,0,0,10,5,3,1
103,52,6,7,0,0,0,15,3,3,1
72,37,3,5,0,1,1,9,1,6,1
135,61,3,5,1,0,0,17,2,3,1
121,65,8,2,0,1,0,19,1,3,1
82,37,7,1,0,0,0,22,3,4,1
84,48,6,7,0,0,0,7,3,6,1
134,59,3,4,0,1,0,17,5,2,1
97,47,6,7,0,0,1,24,3,6,1
103,51,5,1,0,0,1,7,2,4,1
138,49,9,6,1,0,1,20,5,3,1
106,58,6,1,0,0,0,18,2,4,1
115,57,5,2,0,1,0,8,4,6,1
79,54,7,3,1,1,1,11,1,2,1
96,52,6,7,0,1,1,22,5,4,1
86,50,6,3,0,0,1,23,1,2,1
97,36,7,3,1,0,1,10,5,4,1
139,53,3,1,0,0,0,21,1,5,1
120,30,8,4,0,1,0,6,3,2,1
86,35,4,1,1,0,0,11,4,6,1
93,40,5,4,1,0,1,24,3,2,1
112,49,7,2,0,1,0,12,1,3,1
103,47,5,7,0,0,1,15,3,3,1
117,49,8,5,0,1,0,13,1,2,1
88,36,3,5,0,0,0,12,5,4,1
138,33,5,6,1,1,0,17,4,3,1
71,33,9,1,0,1,0,13,3,3,1
121,44,7,3,0,0,0,6,4,4,1
131,49,7,2,0,0,0,9,2,4,1
101,47,4,7,1,1,0,13,2,4,1
126,61,4,6,0,1,1,10,5,3,1
124,56,9,2,0,0,1,12,5,4,1
139,55,7,5,1,0,1,23,4,5,1
85,37,4,7,1,0,1,17,5,5,1
97,50,9,2,1,0,0,20,1,3,1
74,32,7,2,0,1,1,24,5,2,1
81,33,4,7,0,0,0,19,2,2,1
119,41,3,7,0,1,1,13,3,4,1
101,67,6,1,1,0,1,23,5,2,1
124,35,4,2,0,0,0,10,2,5,1
139,42,4,2,0,1,0,22,5,4,1
101,45,6,5,1,0,0,14,2,5,1
91,67,9,7,1,1,1,14,2,6,1
93,51,8,4,1,1,0,16,5,6,1
105,57,9,7,1,1,0,22,3,6,1
77,39,4,4,1,0,1,16,2,4,1
93,55,7,5,0,1,1,18,4,4,1
131,36,3,2,1,0,0,6,3,4,1
91,58,8,6,0,0,1,21,4,6,1
93,66,6,7,1,1,1,20,4,6,1
93,62,8,3,1,1,0,19,1,4,1
139,30,4,1,0,1,0,14,3,3,1
134,49,3,3,0,1,1,23,5,4,1
90,46,8,3,0,1,1,7,2,6,1
95,55,7,7,1,0,1,9,2,6,1
126,46,7,4,0,1,0,6,4,3,1
112,63,5,7,1,0,1,9,1,5,1
115,53,8,1,1,1,1,13,2,6,1
131,45,4,3,1,1,0,13,5,4,1
109,34,7,3,0,1,1,17,5,4,1
76,59,6,3,1,1,0,7,4,4,1
106,67,9,5,0,0,0,14,2,6,1
107,51,9,6,1,1,1,15,2,3,1
97,67,3,5,1,1,1,22,5,2,1
119,39,7,7,1,1,0,13,3,2,1
106,64,8,7,1,0,0,19,1,6,1
99,37,7,5,0,0,0,17,5,6,1
83,32,5,5,0,0,1,15,4,6,1
136,55,4,1,1,0,0,15,2,2,1
138,67,4,7,1,1,0,19,3,3,1
108,56,8,1,1,0,1,10,4,2,1
72,51,5,5,1,0,0,10,1,5,1
131,32,4,5,0,1,1,18,1,2,1
122,66,7,7,1,1,0,11,2,5,1
120,35,4,2,0,1,1,19,4,4,1
124,45,7,4,1,1,1,12,1,4,1
138,34,4,4,0,1,0,23,5,5,1
131,65,5,7,0,1,0,5,3,4,1
112,37,6,1,0,0,1,17,2,3,1
134,40,7,3,1,1,1,17,1,6,1
107,30,4,7,0,0,1,21,5,6,1
86,69,7,4,1,1,1,13,1,4,1
109,63,5,1,1,1,0,17,2,2,1
124,35,5,1,1,0,0,12,2,3,1
111,51,4,5,0,1,1,6,5,6,1
124,32,7,6,0,0,1,20,1,4,1
115,33,9,2,0,0,0,17,2,5,1
95,31,8,2,1,1,1,16,4,5,1
113,68,7,1,1,1,1,18,3,4,1
74,61,4,2,1,0,0,9,1,5,1
136,69,5,1,1,0,1,21,5,2,1
77,68,7,6,0,0,0,10,4,6,1
72,51,6,1,0,0,1,6,3,6,1
90,36,5,4,0,1,0,5,1,2,1
97,53,6,3,0,1,0,11,3,3,1
123,56,5,1,0,1,0,19,4,3,1
71,67,9,6,1,0,1,7,2,2,1
113,51,4,5,1,1,0,15,1,4,1
133,61,4,5,0,1,1,17,2,4,1
95,36,6,6,1,0,1,7,2,2,1
136,47,7,7,1,0,0,15,1,4,1
81,39,3,6,1,1,1,21,1,5,1
129,50,3,5,0,1,0,23,2,6,1
83,62,6,4,1,0,0,9,5,3,1
99,59,7,4,1,0,1,15,4,6,1
111,52,3,7,0,1,0,12,5,4,1
124,40,9,7,0,1,1,7,1,6,1
122,53,3,1,0,1,1,23,3,3,1
129,36,8,4,0,1,1,22,3,4,1
133,47,4,6,1,0,1,6,4,4,1
91,46,9,7,1,1,1,12,3,5,1
121,34,8,5,0,1,0,14,3,4,1
120,69,5,6,0,1,1,21,5,2,1
72,42,7,4,1,0,1,18,2,5,1
108,57,7,6,0,1,1,14,1,2,1
87,31,6,4,1,1,0,15,3,4,1
115,60,4,4,0,1,0,15,2,4,1
98,32,3,6,0,0,0,23,2,6,1
88,45,7,2,0,1,1,20,1,2,1
78,64,7,1,0,1,0,6,4,3,1
92,55,6,1,0,0,1,16,5,3,1
71,69,7,3,1,1,0,12,3,5,1
111,51,3,5,1,1,0,23,5,2,1
118,55,3,2,1,1,1,7,1,5,1
116,32,9,3,1,1,0,22,5,3,1
104,47,8,5,1,0,1,10,5,6,1
101,61,7,2,0,0,1,9,5,3,1
84,47,6,4,1,0,1,14,2,5,1
86,69,4,5,0,0,0,12,4,4,1
111,49,4,4,1,1,0,21,3,4,1
120,62,5,1,1,0,1,8,4,6,1
119,52,5,2,1,0,0,24,2,2,1
116,52,6,6,1,1,1,17,4,2,1
134,47,6,1,0,0,1,17,5,6,1
82,56,6,2,0,1,0,18,5,2,1
74,32,6,2,0,1,1,17,4,4,1
70,62,6,2,1,0,1,14,1,6,1
86,47,8,1,1,1,0,19,3,4,1
114,57,4,4,0,0,0,17,2,2,1
117,59,6,6,1,1,0,12,4,5,1
119,49,9,5,0,0,0,7,2,6,1
116,62,6,4,1,1,1,11,4,6,1
89,61,3,6,0,1,0,9,4,5,1
82,63,8,7,0,0,1,12,2,5,1
122,42,5,6,1,1,0,23,1,2,1
87,59,9,3,1,0,1,23,5,5,1
135,31,9,3,1,0,0,6,3,3,1
136,59,7,2,0,1,0,17,4,6,1
98,52,3,2,1,0,0,18,3,6,1
108,64,3,7,0,1,1,12,4,3,1
104,36,8,7,0,1,1,12,1,4,1
135,33,7,4,1,0,1,16,4,5,1
88,45,6,2,1,0,1,18,5,4,1
102,47,6,7,1,0,1,11,2,5,1
90,31,6,2,0,1,1,7,4,4,1
129,62,5,3,0,1,1,9,2,3,1
117,61,5,1,0,1,1,8,4,4,1
77,56,4,5,0,0,0,12,1,4,1
99,41,6,1,0,0,0,10,4,5,1
103,61,5,6,1,1,0,19,1,2,1
90,50,3,7,0,1,0,20,5,3,1
97,52,5,6,0,1,1,13,1,6,1
72,61,5,3,1,1,1,21,3,6,1
111,59,9,3,0,0,0,7,2,4,1
110,36,3,3,0,1,0,11,5,3,1
80,53,9,3,1,1,1,15,3,2,1
120,50,3,3,0,0,1,14,5,2,1
109,54,5,6,1,0,0,23,1,4,1
98,59,9,4,1,0,0,12,3,5,1
134,51,5,3,0,1,0,10,3,3,1
102,47,8,6,1,1,1,20,1,4,1
102,31,6,1,1,0,1,14,4,2,1
98,36,4,5,1,1,1,5,2,3,1
79,32,4,2,0,1,0,10,5,4,1
136,58,6,1,1,0,1,19,4,6,1
137,44,8,3,0,1,1,14,2,3,1
131,49,8,2,0,1,0,14,4,5,1
91,36,8,4,1,1,1,7,4,4,1
75,67,5,3,0,1,1,18,3,6,1
118,57,6,4,1,1,1,10,1,3,1
84,61,3,3,0,0,1,13,2,3,1
133,37,6,4,0,1,1,14,3,4,1
77,40,7,5,1,1,1,16,2,5,1
137,58,5,3,1,1,1,9,2,4,1
97,46,3,3,1,0,0,17,2,5,1
110,58,5,7,1,1,1,21,1,4,1
139,47,4,5,1,0,0,17,5,6,1
86,48,8,6,1,1,1,20,1,3,1
75,65,8,4,0,1,0,21,3,5,1
125,49,6,7,1,1,0,22,2,2,1
80,33,3,1,0,0,0,21,4,6,1
77,61,7,7,0,1,1,19,3,5,1
81,58,9,6,0,0,1,7,5,6,1
76,35,8,3,1,0,1,11,1,4,1
134,51,8,5,0,0,0,14,2,3,1
76,37,3,5,0,0,1,12,2,2,1
100,54,7,4,0,1,0,23,3,4,1
93,56,3,5,1,1,0,11,1,5,1
106,40,8,6,0,0,1,14,2,2,1
98,67,6,5,0,1,0,5,1,3,1
103,57,7,7,1,0,1,14,1,6,1
88,57,3,2,1,0,0,16,3,2,1
78,30,3,4,1,0,1,5,4,5,1
85,40,4,1,0,0,0,18,3,2,1
98,40,5,7,0,1,0,5,1,4,1
95,46,4,5,0,0,0,22,1,6,1
83,35,8,1,0,1,1,15,4,5,1
139,52,6,1,1,0,1,15,4,6,1
135,57,7,4,1,1,1,10,1,5,1
123,45,9,7,0,1,0,22,3,2,1
128,41,6,4,0,0,1,19,3,4,1
106,54,5,2,0,1,1,11,2,2,1
76,69,9,7,1,1,1,12,5,5,1
84,68,7,3,1,0,1,19,3,5,1
101,31,6,1,1,0,1,19,2,6,1
74,62,7,7,1,1,0,13,1,6,1
119,56,3,2,0,1,1,10,3,3,1
78,54,7,4,0,1,0,6,5,2,1
85,66,5,7,0,1,1,15,4,6,1
136,43,4,1,0,0,1,15,1,6,1
99,45,7,3,1,0,0,11,2,6,1
94,52,6,1,1,1,0,20,3,3,1
127,61,9,3,1,1,0,9,5,6,1
110,50,9,3,0,1,1,18,4,6,1
91,65,8,6,0,1,0,19,2,2,1
103,63,6,1,0,0,1,7,4,6,1
117,62,9,1,0,1,0,22,3,2,1
74,32,8,5,0,1,0,23,4,2,1
84,58,9,6,0,0,0,19,3,5,1
79,50,6,7,1,0,1,12,5,6,1
82,59,3,6,1,0,0,8,2,6,1
112,58,3,2,0,0,0,8,4,3,1
119,56,6,2,0,0,1,11,4,5,1
97,43,5,6,0,1,1,12,3,2,1
115,62,3,6,0,1,0,22,1,2,1
89,35,4,5,0,0,0,12,2,5,1
70,40,9,4,0,1,0,7,1,2,1
93,31,3,3,0,1,0,16,4,6,1
88,48,9,3,1,0,0,10,3,6,1
96,56,5,3,1,0,1,13,1,4,1
126,66,7,1,0,0,0,22,4,2,1
119,61,4,3,0,1,0,18,5,5,1
139,66,8,2,0,1,0,22,4,3,1
71,67,9,5,1,1,1,10,3,2,1
93,49,3,6,0,0,0,8,2,2,1
93,48,7,2,0,0,1,17,5,4,1
134,32,8,5,1,0,1,19,4,4,1
107,30,4,3,1,0,0,19,3,3,1
89,45,5,1,0,0,1,12,2,2,1
136,35,8,2,0,0,1,15,5,2,1
84,57,3,3,0,0,0,10,3,5,1
95,47,3,4,0,1,0,20,5,5,1
127,54,3,1,1,0,1,13,2,2,1
132,49,7,2,1,1,0,19,4,2,1
111,35,3,6,0,1,1,21,2,5,1
130,58,5,4,1,1,0,10,4,6,1
102,66,6,5,1,1,1,23,3,2,1
117,64,6,2,0,0,1,7,4,2,1
86,50,9,4,1,1,1,9,2,4,1
127,55,6,6,0,1,0,24,4,6,1
138,64,5,6,1,1,0,19,3,5,1
134,56,3,7,1,0,0,14,4,5,1
117,45,6,1,1,1,1,21,3,6,1
129,34,8,4,0,1,0,22,3,5,1
99,38,8,4,0,0,0,22,5,3,1
139,66,4,1,0,0,0,16,4,2,1
137,55,3,5,1,0,1,7,4,4,1
78,45,3,2,0,0,1,11,2,3,1
116,66,6,2,0,0,1,21,4,3,1
99,69,7,1,1,0,0,11,2,5,1
84,65,6,5,1,0,0,19,3,3,1
124,38,6,3,1,1,1,20,4,3,1
86,35,6,7,0,1,1,8,5,4,1
121,54,3,5,1,0,0,10,3,6,1
70,34,3,7,1,0,0,23,4,4,1
135,67,5,6,1,1,1,12,5,6,1
110,55,4,1,0,1,1,11,3,2,1
75,56,3,1,0,0,1,15,5,4,1
91,44,4,4,0,0,1,21,2,4,1
121,34,4,2,1,1,1,18,2,6,1
84,63,9,6,1,1,1,17,1,5,1
86,50,9,1,0,0,1,9,3,6,1
107,52,3,6,1,0,1,8,2,4,1
127,43,9,5,1,1,0,10,1,5,1
110,37,5,7,0,1,1,22,1,6,1
115,36,9,6,0,0,1,11,5,3,1
80,54,3,2,0,0,0,8,1,5,1
136,34,8,6,1,0,1,21,3,2,1
118,49,6,4,1,0,1,20,2,5,1
128,56,9,5,1,1,0,24,2,6,1
138,59,8,2,0,1,1,20,4,4,1
102,58,3,2,0,0,1,11,3,5,1
118,41,3,6,1,1,0,19,2,2,1
87,36,5,5,0,0,0,9,1,4,1
82,65,5,2,0,0,0,23,2,6,1
132,42,4,6,0,0,0,12,2,2,1
103,37,9,4,0,0,0,24,5,5,1
108,53,3,7,0,1,0,7,2,3,1
83,69,6,4,0,1,0,5,1,5,1
79,68,8,6,0,0,0,9,5,5,1
110,39,9,4,0,1,0,18,5,5,1
96,35,4,1,0,0,1,21,5,5,1
121,32,3,1,1,1,0,19,2,6,1
123,47,6,3,1,1,1,18,3,4,1
76,46,8,3,0,0,1,15,4,3,1
70,55,5,4,0,1,1,19,4,3,1
96,41,5,4,0,0,0,21,4,3,1
106,32,8,2,1,0,0,11,1,3,1
100,52,8,1,0,1,1,11,1,6,1
117,41,6,2,0,0,0,22,4,6,1
91,46,3,6,1,0,1,7,5,4,1
121,35,5,4,0,1,0,13,2,4,1
75,36,7,2,1,1,0,12,3,4,1
70,43,5,4,1,0,0,16,5,5,1
135,38,6,1,0,0,0,12,2,6,1
119,69,4,4,0,0,0,23,3,2,1
112,48,5,7,1,0,0,7,1,3,1
133,43,3,6,1,1,0,9,1,2,1
98,51,3,6,0,1,1,20,3,3,1
79,68,3,4,1,1,0,6,3,2,1
133,43,8,1,0,1,1,5,1,2,1
137,45,8,4,1,0,0,7,3,5,1
107,58,4,7,1,0,1,13,5,6,1
76,30,3,4,1,1,1,7,2,4,1
92,50,8,3,1,0,1,14,3,4,1
71,61,8,2,0,1,0,10,4,6,1
99,61,9,6,1,0,1,11,1,2,1
97,34,5,3,1,0,1,10,2,5,1
108,50,6,1,1,1,0,7,5,3,1
121,58,6,1,0,0,0,23,4,6,1
115,62,6,1,0,1,0,23,5,4,1
114,32,3,2,1,1,0,11,4,6,1
72,31,7,5,0,0,0,10,3,6,1
88,50,4,3,0,0,1,19,2,5,1
103,54,5,1,0,0,0,12,2,3,1
82,42,8,2,0,0,0,5,3,6,1
137,34,7,2,0,1,1,18,2,5,1
139,43,9,1,0,0,0,15,2,6,1
118,48,5,1,0,1,1,11,2,2,1
77,57,3,4,0,0,0,23,3,6,1
91,65,4,2,1,0,0,14,4,3,1
75,54,9,1,0,0,0,15,5,5,1
123,31,5,3,1,1,0,11,1,5,1
108,35,8,5,0,0,0,10,3,4,1
130,39,9,5,0,1,1,21,1,2,1
126,35,8,4,1,1,0,9,1,3,1
70,43,6,1,0,0,1,12,1,3,1
71,64,7,4,1,1,1,21,3,3,1
78,38,6,4,0,0,0,19,1,5,1
72,50,8,5,1,0,0,16,1,2,1
113,31,8,2,0,0,1,7,1,4,1
131,62,9,3,1,0,1,7,3,2,1
124,69,9,5,0,1,0,15,1,3,1
119,53,8,3,0,0,1,9,4,5,1
128,57,9,5,1,0,1,13,4,3,1
120,65,3,7,0,1,1,12,2,5,1
77,47,4,2,0,1,0,5,4,2,1
94,68,3,2,0,0,1,18,3,4,1
77,56,9,5,1,0,0,22,4,6,1
93,52,4,7,1,0,0,21,2,4,1
109,59,5,3,1,0,0,12,5,5,1
96,32,4,6,0,1,1,23,5,5,1
124,33,8,3,0,0,1,22,1,4,1
85,52,4,2,1,0,0,14,4,2,1
108,38,9,1,0,0,0,15,2,4,1
71,56,9,3,1,0,0,8,5,3,1
113,51,9,1,0,1,0,11,4,3,1
74,67,8,6,1,1,0,22,1,2,1
116,32,3,3,1,1,0,17,5,6,1
103,40,3,6,1,0,1,23,1,2,1
111,44,7,5,1,0,1,10,4,5,1
83,58,6,2,0,1,1,15,3,5,1
84,54,3,5,1,1,1,23,4,4,1
122,41,7,7,0,0,0,20,5,5,1
78,33,6,6,0,1,0,14,1,5,1
106,44,7,1,0,1,1,9,4,3,1
102,37,3,7,1,1,0,13,1,3,1
82,32,5,4,0,1,1,21,2,5,1
107,46,3,5,1,1,1,11,4,5,1
81,68,3,1,0,1,1,9,3,2,1
93,58,9,4,0,0,0,11,3,6,1
74,59,8,1,0,0,0,8,5,6,1
133,62,3,5,0,1,0,21,1,2,1
108,31,3,6,1,0,1,9,1,4,1
124,33,3,2,0,0,0,18,3,4,1
86,62,8,2,1,1,1,21,5,6,1
109,50,8,7,0,1,1,8,1,3,1
82,57,4,1,0,1,1,6,4,3,1
85,58,7,1,0,0,0,14,5,5,1
100,62,9,2,1,0,1,16,3,6,1
113,32,3,4,1,0,1,15,2,5,1
106,40,9,1,0,0,0,17,5,6,1
85,58,5,5,1,0,1,12,5,5,1
101,32,3,6,1,1,0,20,3,3,1
89,43,8,5,0,1,1,19,4,6,1
78,32,7,6,0,0,0,24,1,5,1
97,47,7,7,1,1,0,18,5,2,1
114,51,8,7,1,1,0,8,3,5,1
73,56,7,3,0,1,1,5,1,6,1
79,46,9,4,1,0,1,22,3,3,1
130,64,6,4,1,0,1,9,3,6,1
111,49,9,2,0,0,0,14,2,4,1
82,69,9,6,1,0,1,7,2,4,1
131,41,5,3,1,0,0,17,5,3,1
124,61,8,4,0,1,0,19,5,3,1
92,54,3,4,1,0,0,8,3,5,1
114,46,5,5,0,1,0,20,3,2,1
92,39,7,6,0,0,0,16,4,3,1
91,34,8,3,1,0,1,23,5,3,1
130,45,7,6,1,1,0,22,1,6,1
136,58,9,7,1,0,1,6,1,4,1
110,69,6,5,1,0,1,20,5,2,1
116,65,3,6,1,0,1,24,1,3,1
112,31,3,2,0,1,1,7,5,2,1
86,37,9,2,0,1,0,8,2,5,1
87,51,5,3,1,1,0,15,4,4,1
80,49,6,3,0,0,0,24,3,6,1
99,30,6,6,1,1,0,14,1,3,1
138,49,4,4,0,0,1,15,5,6,1
114,48,9,3,1,0,1,11,3,2,1
122,59,9,3,0,0,1,16,2,3,1
106,57,9,4,1,1,0,24,1,4,1
71,54,7,5,1,0,0,5,5,6,1
70,63,7,7,0,0,1,11,5,6,1
80,60,8,2,0,0,0,9,5,3,1
132,47,4,2,1,0,0,14,2,5,1
124,34,8,7,0,0,0,22,2,4,1
70,35,7,4,1,0,0,13,2,4,1
108,69,7,5,0,0,1,10,5,2,1
100,47,6,7,0,1,1,23,3,2,1
132,49,5,4,0,1,0,24,4,3,1
93,46,6,1,0,0,0,7,1,4,1
77,60,9,1,0,1,1,9,4,3,1
71,69,9,7,1,1,1,19,2,3,1
104,54,4,2,0,0,1,16,1,3,1
117,37,4,2,0,1,1,18,1,5,1
73,52,5,5,0,0,1,6,1,3,1
122,57,7,2,0,0,0,14,1,5,1
91,69,3,7,1,1,1,18,2,4,1
101,40,5,3,0,1,1,8,5,6,1
120,45,9,3,1,0,0,21,5,5,1
78,32,9,3,0,1,1,18,4,5,1
113,58,7,5,1,0,1,21,2,2,1
121,31,9,4,0,1,0,11,2,4,1
78,64,7,1,1,1,1,24,5,6,1
70,55,8,4,1,1,1,23,3,5,1
107,51,9,2,0,0,0,13,2,5,1
87,34,8,2,1,1,0,18,3,3,1
89,56,4,5,1,1,0,18,2,3,1
128,40,9,5,0,1,1,9,4,3,1
90,48,4,1,0,0,1,20,2,2,1
113,57,6,7,1,0,0,5,1,6,1
131,52,5,3,1,0,0,9,3,4,1
72,69,9,6,1,0,1,24,5,4,1
97,33,6,3,0,1,1,9,4,2,1
108,55,4,5,0,1,1,10,1,4,1
100,51,4,5,0,1,1,8,3,5,1
110,69,6,4,0,0,0,7,5,2,1
130,37,5,7,1,1,1,19,3,4,1
114,65,6,1,0,0,0,19,2,4,1
81,43,7,5,1,0,0,21,3,6,1
117,42,8,4,1,1,1,14,5,5,1
127,69,8,6,0,0,1,22,5,5,1
92,35,9,2,0,0,1,14,4,4,1
138,44,8,2,0,0,1,5,5,3,1
130,61,9,4,0,0,1,14,4,2,1
111,40,3,7,0,0,1,6,5,4,1
78,43,6,7,1,0,1,14,5,3,1
121,54,6,4,0,1,0,23,1,6,1
76,53,8,5,1,1,1,16,3,5,1
75,57,6,3,0,1,0,17,1,2,1
85,43,9,2,1,0,0,24,4,6,1
104,37,6,3,1,0,1,12,1,3,1
86,35,7,4,0,0,1,19,5,2,1
139,62,8,3,1,0,0,14,5,3,1
117,48,3,7,1,0,1,9,5,2,1
121,53,5,2,1,0,0,8,3,5,1
108,43,6,4,1,1,1,7,5,3,1
82,67,8,4,1,1,0,12,1,4,1
111,54,3,2,0,1,1,23,3,2,1
80,66,6,2,1,0,1,22,2,6,1
97,63,8,4,0,1,1,22,4,5,1
111,30,5,3,0,1,0,22,4,6,1
106,51,4,2,1,1,0,11,3,6,1
124,39,7,1,1,0,0,24,5,4,1
123,52,4,5,0,1,1,6,1,2,1
106,60,4,4,0,1,0,6,2,5,1
99,44,5,4,1,0,0,23,2,4,1
106,43,5,1,0,0,0,16,3,3,1
79,49,4,4,0,0,1,12,1,4,1
104,50,9,2,1,1,1,20,1,5,1
134,69,7,2,1,0,1,15,4,6,1
134,64,8,7,1,0,1,17,1,2,1
95,40,5,2,0,0,1,19,1,2,1
93,47,7,5,0,0,1,18,1,5,1
108,31,8,4,0,1,0,5,5,3,1
126,44,6,5,1,0,0,16,5,6,1
125,53,9,5,0,1,0,15,4,4,1
98,37,4,3,1,1,1,19,3,5,1
113,54,3,4,0,1,0,18,3,3,1
116,55,7,2,0,0,0,23,1,2,1
110,31,7,5,0,0,1,8,2,4,1
101,45,5,4,0,1,0,19,2,6,1
133,32,8,4,0,0,0,17,4,4,1
124,52,8,5,0,1,1,7,4,6,1
100,34,4,6,1,1,1,8,2,5,1
89,53,7,1,0,0,0,8,1,3,1
76,64,9,2,0,1,1,18,3,4,1
126,34,4,1,0,1,0,9,5,3,1
105,46,9,2,1,0,0,10,4,4,1
132,63,7,7,0,0,0,5,4,3,1
95,36,5,7,1,0,1,16,3,4,1
104,69,3,6,0,1,1,12,5,2,1
123,38,7,3,1,1,1,5,5,2,1
87,48,9,1,1,0,1,5,3,4,1
101,32,9,3,0,0,0,13,2,4,1
111,44,5,7,0,1,1,20,4,2,1
82,51,9,2,0,0,0,17,2,5,1
80,55,4,4,1,0,1,6,2,2,1
72,49,6,7,0,0,0,6,4,6,1
70,41,5,1,0,0,1,6,4,3,1
81,61,3,6,0,1,0,16,3,5,1
117,34,7,5,0,1,0,22,5,3,1
76,33,9,1,1,0,0,8,4,5,1
133,45,3,3,0,0,0,19,4,5,1
87,50,5,3,1,0,0,23,3,5,1
98,68,7,5,0,0,1,11,3,2,1
89,51,4,6,0,1,0,17,2,6,1
132,57,8,2,1,0,1,14,2,4,1
72,41,8,3,0,0,1,21,4,6,1
84,61,7,2,1,0,1,20,2,6,1
92,62,4,2,0,1,1,5,3,6,1
115,30,3,5,0,1,1,17,5,3,1
106,64,6,1,0,1,1,8,5,6,1
127,59,7,6,0,0,1,7,3,3,1
118,47,9,2,0,1,0,9,3,3,1
129,42,5,6,0,0,0,19,3,4,1
85,49,3,3,0,1,0,24,2,2,1
88,44,8,5,0,0,1,24,4,3,1
109,42,9,7,1,0,1,13,2,6,1
99,65,9,2,1,0,1,7,1,6,1
127,51,6,2,0,0,1,18,2,5,1
89,58,4,3,1,0,0,15,3,3,1
109,55,8,5,0,0,1,16,1,6,1
134,58,8,6,1,0,0,6,3,6,1
79,69,4,6,1,0,1,13,1,2,1
137,34,3,1,0,0,1,11,4,3,1
123,48,9,5,0,0,1,18,2,4,1
104,61,5,6,0,1,1,17,3,6,1
115,44,7,5,0,0,0,5,3,3,1
73,51,9,3,0,1,0,21,1,5,1
115,40,7,5,1,1,0,15,1,5,1
118,32,8,6,0,1,0,16,2,6,1
121,33,9,6,1,0,0,12,3,3,1
138,31,8,1,0,1,0,15,3,2,1
80,47,5,7,0,1,0,8,4,6,1
116,40,3,4,0,0,1,14,5,4,1
122,63,8,7,1,0,1,19,5,5,1
81,59,8,5,0,0,1,10,2,2,1
79,44,3,7,0,0,0,14,5,3,1
114,49,4,2,0,0,0,11,1,5,1
93,67,9,6,1,0,0,12,3,4,1
105,56,9,2,0,1,0,8,4,6,1
72,54,3,1,0,0,0,15,2,5,1
136,60,3,2,0,0,0,24,3,6,1
107,32,8,5,0,1,1,9,4,6,1
138,55,4,2,1,0,1,23,5,4,1
102,43,3,2,0,0,0,6,3,5,1
106,53,6,6,1,1,0,8,1,3,1
124,63,9,6,1,1,0,14,5,3,1
125,47,9,5,1,1,1,12,3,6,1
91,67,6,4,0,0,0,14,4,6,1
78,47,9,7,0,1,0,13,1,3,1
85,63,9,2,0,0,1,22,2,6,1
84,42,6,3,0,1,0,10,1,2,1
72,54,5,7,1,1,0,5,4,3,1
102,35,6,5,0,0,0,12,1,6,1
126,67,9,5,0,1,0,6,3,2,1
119,38,8,4,1,0,1,8,2,6,1
123,59,4,7,0,1,1,21,4,5,1
127,31,8,5,1,0,0,23,4,5,1
128,60,9,4,0,1,0,14,3,6,1
74,37,3,4,0,0,0,6,5,3,1
114,53,9,6,1,1,1,5,2,5,1
124,52,3,4,1,1,1,17,4,2,1
83,30,5,7,0,0,0,10,1,4,1
129,36,7,7,0,1,0,21,2,4,1
126,34,6,6,1,0,1,21,5,6,1
118,35,5,5,1,1,1,12,2,4,1
118,51,3,5,1,1,0,6,5,4,1
122,42,4,2,0,0,1,16,4,5,1
130,63,3,7,0,1,0,10,5,5,1
75,54,3,2,1,1,1,21,3,6,1
127,32,4,1,1,0,1,10,4,3,1
109,65,8,2,0,1,0,12,4,2,1
137,63,5,7,0,0,0,23,4,6,1
139,45,6,2,1,1,0,14,4,6,1
110,61,8,3,1,0,0,15,3,6,1
123,45,6,1,0,0,1,21,1,2,1
117,51,9,1,1,0,0,16,2,4,1
73,40,7,7,1,0,1,9,5,3,1
127,47,9,3,0,1,1,10,2,5,1
75,31,6,7,1,0,0,8,2,3,1
132,56,6,1,1,1,1,5,2,3,1
103,53,7,5,0,0,0,24,2,4,1
94,65,3,1,0,1,1,7,1,6,1
84,38,6,5,1,0,1,24,5,6,1
87,65,8,4,0,1,0,21,2,6,1
96,61,9,4,0,1,1,14,5,2,1
82,37,6,7,0,0,0,11,4,3,1
